#job id,arrival time (sec),topology,shape,size,duration (sec)
1159,10994345,CLOS,1.0,1.0,1595.0
1160,10994480,CLOS,0.47,0.47,95.0
1161,10996793,CLOS,1.0,1.0,1818.0
1162,10996961,CLOS,1.0,1.0,3879.0000000000005
1163,10997465,CLOS,1.0,1.0,2437.0
1164,10997673,CLOS,1.0,1.0,12780.0
1165,10998413,CLOS,0.32,0.32,9379.0
1166,11001092,CLOS,1.0,1.0,74.0
1167,11001304,CLOS,1.0,1.0,42.0
1168,11003239,CLOS,1.0,1.0,48.0
1169,11005079,CLOS,1.0,1.0,4541.0
1170,11008886,CLOS,1.0,1.0,33.0
1171,11009015,CLOS,0.32,0.32,15004.0
1172,11009034,CLOS,1.0,1.0,2027.0
1173,11012503,CLOS,1.0,1.0,1326.0
1174,11013256,CLOS,1.0,1.0,638.0
1175,11013407,CLOS,1.0,1.0,277.0
1176,11017626,CLOS,0.32,0.32,12578.0
1177,11019703,CLOS,1.0,1.0,6852.0
1178,11020594,CLOS,0.46,0.46,567.0
1179,11021742,CLOS,1.0,1.0,81414.0
1180,11022513,CLOS,0.46,0.46,599.0
1181,11022514,CLOS,0.46,0.46,598.0
1182,11022991,CLOS,1.0,1.0,3227.0
1183,11024333,CLOS,1.0,1.0,3162.0
1184,11026059,CLOS,1.0,1.0,2700.0
1185,11028470,CLOS,0.22,0.22,9625.0
1186,11029713,CLOS,1.0,1.0,2100.0
1187,11029792,CLOS,0.32,0.32,6427.0
1188,11032007,CLOS,1.0,1.0,4269.0
1189,11033891,CLOS,0.32,0.32,240.0
1190,11033925,CLOS,0.32,0.32,198.0
1191,11034329,CLOS,0.32,0.32,106344.0
1192,11034416,CLOS,1.0,1.0,164.0
1193,11034445,CLOS,1.0,1.0,67.0
1194,11034701,CLOS,1.0,1.0,3921.9999999999995
1195,11034704,CLOS,0.16,0.16,213.0
1196,11034735,CLOS,1.0,1.0,686.0
1197,11034954,CLOS,0.47,0.47,428.0
1198,11035001,CLOS,0.47,0.47,522.0
1199,11035112,CLOS,1.0,1.0,3542.0
1200,11035244,CLOS,0.32,0.32,206.0
1201,11035446,CLOS,1.0,1.0,3140.0
1202,11036090,CLOS,1.0,1.0,3894.0000000000005
1203,11036433,CLOS,0.46,0.46,1080.0
1204,11036591,CLOS,0.32,0.32,252.0
1205,11036816,CLOS,1.0,1.0,3954.0000000000005
1206,11037933,CLOS,1.0,1.0,540.0
1207,11038086,CLOS,0.32,0.32,231.0
1208,11038562,CLOS,0.48,0.48,7685.000000000001
1209,11039555,CLOS,1.0,1.0,3659.0
1210,11040178,CLOS,1.0,1.0,3267.0
1211,11040364,CLOS,1.0,1.0,2192.0
1212,11041596,CLOS,1.0,1.0,3197.0
1213,11041737,CLOS,0.47,0.47,100.0
1214,11041746,CLOS,1.0,1.0,7548.0
1215,11042251,CLOS,1.0,1.0,478.0
1216,11043760,CLOS,0.46,0.46,1197.0
1217,11044069,CLOS,0.81,0.81,79992.0
1218,11044262,CLOS,0.47,0.47,83.0
1219,11044263,CLOS,0.47,0.47,7802.0
1220,11044754,CLOS,0.47,0.47,7721.0
1221,11047180,CLOS,1.0,1.0,2460.0
1222,11047555,CLOS,1.0,1.0,4183.0
1223,11047627,CLOS,1.0,1.0,4654.0
1224,11047629,CLOS,1.0,1.0,4154.0
1225,11048362,CLOS,0.81,0.81,75663.0
1226,11048514,CLOS,0.22,0.22,766.0
1227,11049135,CLOS,1.0,1.0,121.0
1228,11049543,CLOS,1.0,1.0,369.0
1229,11049607,CLOS,1.0,1.0,71.0
1230,11049709,CLOS,0.81,0.81,74653.0
1231,11050941,CLOS,1.0,1.0,2664.0
1232,11051098,CLOS,1.0,1.0,1224.0
1233,11051566,CLOS,1.0,1.0,5892.0
1234,11052205,CLOS,1.0,1.0,2063.0
1235,11052393,CLOS,1.0,1.0,1906.0
1236,11056803,CLOS,1.0,1.0,1205.0
1237,11057127,CLOS,1.0,1.0,914.0
1238,11057635,CLOS,1.0,1.0,103.0
1239,11057904,CLOS,1.0,1.0,2079.0
1240,11058332,CLOS,1.0,1.0,2040.0
1241,11059271,CLOS,1.0,1.0,291.0
1242,11059272,CLOS,1.0,1.0,290.0
1243,11060165,CLOS,1.0,1.0,2101.0
1244,11060653,CLOS,1.0,1.0,3477.0
1245,11060788,CLOS,1.0,1.0,140.0
1246,11060819,CLOS,1.0,1.0,71.0
1247,11062124,CLOS,1.0,1.0,1986.0
1248,11062897,CLOS,1.0,1.0,3418.0
1249,11062993,CLOS,1.0,1.0,4166.0
1250,11063597,CLOS,1.0,1.0,120.0
1251,11064076,CLOS,1.0,1.0,72.0
1252,11064077,CLOS,1.0,1.0,184.0
1253,11064333,CLOS,1.0,1.0,504.0
1254,11064446,CLOS,1.0,1.0,4551.0
1255,11064502,CLOS,1.0,1.0,3241.0
1256,11064663,CLOS,1.0,1.0,2190.0
1257,11064914,CLOS,1.0,1.0,268.0
1258,11064916,CLOS,1.0,1.0,280.0
1259,11064955,CLOS,1.0,1.0,213.0
1260,11065120,CLOS,1.0,1.0,4036.0
1261,11065306,CLOS,1.0,1.0,5063.0
1262,11065308,CLOS,1.0,1.0,5033.0
1263,11065717,CLOS,1.0,1.0,3230.0
1264,11067652,CLOS,1.0,1.0,2147.0
1265,11067759,CLOS,1.0,1.0,45.0
1266,11067977,CLOS,1.0,1.0,4840.0
1267,11068388,CLOS,1.0,1.0,1905.0
1268,11068421,CLOS,1.0,1.0,1935.0
1269,11070819,CLOS,1.0,1.0,34.0
1270,11071065,CLOS,1.0,1.0,2063.0
1271,11071356,CLOS,1.0,1.0,1798.0
1272,11073022,CLOS,1.0,1.0,2106.0
1273,11073754,CLOS,1.0,1.0,50251.0
1274,11077072,CLOS,1.0,1.0,2059.0
1275,11077486,CLOS,1.0,1.0,2063.0
1276,11078696,CLOS,1.0,1.0,4647.0
1277,11078771,CLOS,1.0,1.0,4394.0
1278,11079867,CLOS,0.47,0.47,36.0
1279,11080313,CLOS,1.0,1.0,317.0
1280,11080360,CLOS,1.0,1.0,88.0
1281,11080669,CLOS,0.47,0.47,295.0
1282,11081253,CLOS,1.0,1.0,2027.0
1283,11083044,CLOS,1.0,1.0,554.0
1284,11083221,CLOS,1.0,1.0,368.0
1285,11083593,CLOS,1.0,1.0,2541.0
1286,11084688,CLOS,1.0,1.0,1071.0
1287,11085996,CLOS,1.0,1.0,15960.0
1288,11086418,CLOS,1.0,1.0,236343.0
1289,11087021,CLOS,1.0,1.0,7763.0
1290,11087736,CLOS,1.0,1.0,34738.0
1291,11088884,CLOS,1.0,1.0,2991.0
1292,11089355,CLOS,1.0,1.0,1201.0
1293,11089906,CLOS,0.32,0.32,38811.0
1294,11091165,CLOS,1.0,1.0,1034.0
1295,11096740,CLOS,0.48,0.48,467.0
1296,11097240,CLOS,1.0,1.0,903.0
1297,11100487,CLOS,0.32,0.32,4200.0
1298,11102589,CLOS,1.0,1.0,4591.0
1299,11106111,CLOS,1.0,1.0,110.0
1300,11106744,CLOS,1.0,1.0,39.0
1301,11111473,CLOS,1.0,1.0,2123.0
1302,11112961,CLOS,1.0,1.0,45.0
1303,11113955,CLOS,1.0,1.0,2089.0
1304,11113989,CLOS,1.0,1.0,2078.0
1305,11114045,CLOS,0.22,0.22,9928.0
1306,11114048,CLOS,0.22,0.22,9925.0
1307,11114305,CLOS,1.0,1.0,2171.0
1308,11114429,CLOS,0.33,0.33,7231.0
1309,11114738,CLOS,1.0,1.0,1064.0
1310,11117478,CLOS,0.32,0.32,2305.0
1311,11117493,CLOS,1.0,1.0,112.0
1312,11117498,CLOS,0.32,0.32,7890.0
1313,11118273,CLOS,1.0,1.0,540.0
1314,11121541,CLOS,1.0,1.0,2090.0
1315,11121713,CLOS,1.0,1.0,4011.9999999999995
1316,11122115,CLOS,0.22,0.22,3441.0
1317,11122173,CLOS,1.0,1.0,1967.9999999999998
1318,11123894,CLOS,1.0,1.0,3537.0
1319,11124008,CLOS,0.32,0.32,108.0
1320,11124021,CLOS,1.0,1.0,87.0
1321,11124024,CLOS,0.32,0.32,98.0
1322,11124031,CLOS,0.48,0.48,5365.0
1323,11124176,CLOS,0.32,0.32,3646.0
1324,11124215,CLOS,1.0,1.0,3218.0
1325,11124338,CLOS,0.32,0.32,1050.0
1326,11124346,CLOS,0.23,0.23,1475.0
1327,11124361,CLOS,0.32,0.32,4294.0
1328,11128364,CLOS,1.0,1.0,3613.0
1329,11129451,CLOS,1.0,1.0,1969.0000000000002
1330,11130153,CLOS,1.0,1.0,47.0
1331,11130757,CLOS,1.0,1.0,2355.0
1332,11131273,CLOS,1.0,1.0,411953.0
1333,11131962,CLOS,1.0,1.0,3739.0
1334,11132194,CLOS,0.46,0.46,899.0
1335,11132742,CLOS,1.0,1.0,77.0
1336,11133678,CLOS,1.0,1.0,3344.0
1337,11133718,CLOS,1.0,1.0,3512.0
1338,11135259,CLOS,1.0,1.0,533.0
1339,11135676,CLOS,1.0,1.0,597.0
1340,11136756,CLOS,1.0,1.0,7390.0
1341,11138331,CLOS,1.0,1.0,3151.0
1342,11138377,CLOS,1.0,1.0,3134.0
1343,11138420,CLOS,1.0,1.0,3053.0
1344,11138466,CLOS,1.0,1.0,2964.0
1345,11138880,CLOS,1.0,1.0,62.00000000000001
1346,11139053,CLOS,0.47,0.47,1967.0
1347,11141665,CLOS,1.0,1.0,1685.0
1348,11141714,CLOS,1.0,1.0,1756.0
1349,11141849,CLOS,1.0,1.0,1697.0
1350,11142125,CLOS,1.0,1.0,1706.0
1351,11143807,CLOS,1.0,1.0,560.0
1352,11144398,CLOS,1.0,1.0,75.0
1353,11146645,CLOS,0.47,0.47,57.0
1354,11146762,CLOS,0.47,0.47,38.0
1355,11147345,CLOS,0.47,0.47,7185.0
1356,11148769,CLOS,1.0,1.0,75.0
1357,11150317,CLOS,1.0,1.0,1237.0
1358,11150664,CLOS,1.0,1.0,2000.0000000000002
1359,11151299,CLOS,1.0,1.0,2135.0
1360,11152546,CLOS,1.0,1.0,1008.0
1361,11153047,CLOS,1.0,1.0,76.0
1362,11155039,CLOS,1.0,1.0,2270.0
1363,11155510,CLOS,1.0,1.0,1797.0
1364,11155512,CLOS,1.0,1.0,1990.9999999999998
1365,11157873,CLOS,1.0,1.0,660.0
1366,11159112,CLOS,1.0,1.0,409.0
1367,11159468,CLOS,1.0,1.0,1981.0
1368,11161150,CLOS,1.0,1.0,1993.0
1369,11161803,CLOS,1.0,1.0,1495.0
1370,11161803,CLOS,1.0,1.0,1358.0
1371,11163277,CLOS,0.47,0.47,82.0
1372,11163419,CLOS,1.0,1.0,2029.0000000000002
1373,11163965,CLOS,0.47,0.47,38.0
1374,11164677,CLOS,0.47,0.47,293.0
1375,11165217,CLOS,1.0,1.0,47.0
1376,11165682,CLOS,1.0,1.0,1139.0
1377,11165787,CLOS,0.47,0.47,294.0
1378,11167355,CLOS,1.0,1.0,49.0
1379,11168614,CLOS,0.35,0.35,488.0
1380,11170473,CLOS,1.0,1.0,821.0
1381,11170829,CLOS,1.0,1.0,674.0
1382,11171979,CLOS,1.0,1.0,3246.0
1383,11172394,CLOS,0.46,0.46,52559.0
1384,11173665,CLOS,1.0,1.0,39.0
1385,11174673,CLOS,0.46,0.46,839.0
1386,11175315,CLOS,1.0,1.0,1972.0
1387,11175329,CLOS,1.0,1.0,2849.0
1388,11175351,CLOS,1.0,1.0,52.0
1389,11177374,CLOS,0.46,0.46,9300.0
1390,11177546,CLOS,1.0,1.0,4098.0
1391,11177762,CLOS,1.0,1.0,77.0
1392,11178997,CLOS,1.0,1.0,1580.0
1393,11180089,CLOS,1.0,1.0,12852.0
1394,11180641,CLOS,1.0,1.0,2917.0
1395,11184313,CLOS,1.0,1.0,60.0
1396,11184401,CLOS,1.0,1.0,2776.0
1397,11185236,CLOS,1.0,1.0,10141.0
1398,11185332,CLOS,0.65,0.65,11380.0
1399,11185714,CLOS,1.0,1.0,7154.0
1400,11186555,CLOS,1.0,1.0,211.0
1401,11187370,CLOS,1.0,1.0,63.0
1402,11189436,CLOS,1.0,1.0,724.0
1403,11190439,CLOS,1.0,1.0,92.0
1404,11193216,CLOS,1.0,1.0,38545.0
1405,11196037,CLOS,1.0,1.0,3127.0
1406,11196037,CLOS,1.0,1.0,2996.0
1407,11197473,CLOS,0.46,0.46,720.0
1408,11199245,CLOS,1.0,1.0,2962.0
1409,11201707,CLOS,1.0,1.0,62928.0
1410,11202660,CLOS,1.0,1.0,1865.0
1411,11203053,CLOS,1.0,1.0,839.0
1412,11204073,CLOS,1.0,1.0,22740.0
1413,11204435,CLOS,1.0,1.0,2761.0
1414,11205423,CLOS,1.0,1.0,2109.0
1415,11206866,CLOS,1.0,1.0,3942.0
1416,11207968,CLOS,1.0,1.0,82936.0
1417,11208724,CLOS,1.0,1.0,45.0
1418,11209239,CLOS,0.47,0.47,544.0
1419,11209274,CLOS,1.0,1.0,1212.0
1420,11209955,CLOS,0.47,0.47,530.0
1421,11210744,CLOS,1.0,1.0,570.0
1422,11210963,CLOS,1.0,1.0,96.0
1423,11210969,CLOS,1.0,1.0,92.0
1424,11211517,CLOS,1.0,1.0,11519.0
1425,11211756,CLOS,1.0,1.0,628.0
1426,11211823,CLOS,0.65,0.65,1645.0
1427,11212116,CLOS,1.0,1.0,3897.0
1428,11212117,CLOS,1.0,1.0,1690843.0
1429,11212205,CLOS,1.0,1.0,1477.0
1430,11212284,CLOS,1.0,1.0,1089.0
1431,11212334,CLOS,1.0,1.0,1125.0
1432,11212335,CLOS,1.0,1.0,1158.0
1433,11212348,CLOS,0.23,0.23,59.0
1434,11214444,CLOS,1.0,1.0,27189.0
1435,11215721,CLOS,1.0,1.0,132.0
1436,11216088,CLOS,1.0,1.0,1129.0
1437,11216095,CLOS,1.0,1.0,680.0
1438,11216213,CLOS,1.0,1.0,958.0
1439,11217934,CLOS,0.47,0.47,367.0
1440,11218032,CLOS,1.0,1.0,5390.0
1441,11218086,CLOS,1.0,1.0,4625.0
1442,11218660,CLOS,1.0,1.0,13004.0
1443,11218892,CLOS,1.0,1.0,629.0
1444,11220058,CLOS,1.0,1.0,3439.0
1445,11220260,CLOS,1.0,1.0,4028.0000000000005
1446,11220593,CLOS,1.0,1.0,2904.0
1447,11220651,CLOS,1.0,1.0,2581.0
1448,11222412,CLOS,1.0,1.0,1911.0
1449,11222719,CLOS,1.0,1.0,4913.0
1450,11222916,CLOS,1.0,1.0,8043.000000000001
1451,11224411,CLOS,1.0,1.0,519.0
1452,11224413,CLOS,1.0,1.0,159.0
1453,11224725,CLOS,1.0,1.0,5894.0
1454,11224726,CLOS,1.0,1.0,5400.0
1455,11224727,CLOS,1.0,1.0,4511.0
1456,11224727,CLOS,1.0,1.0,7496.0
1457,11225620,CLOS,1.0,1.0,1136.0
1458,11226178,CLOS,1.0,1.0,2303.0
1459,11226178,CLOS,1.0,1.0,5140.0
1460,11226273,CLOS,0.46,0.46,540.0
1461,11228775,CLOS,1.0,1.0,2480.0
1462,11229453,CLOS,1.0,1.0,541.0
1463,11230919,CLOS,1.0,1.0,4055.9999999999995
1464,11231874,CLOS,1.0,1.0,7929.0
1465,11232159,CLOS,0.47,0.47,378.0
1466,11232245,CLOS,0.65,0.65,46.0
1467,11232404,CLOS,1.0,1.0,1092.0
1468,11232640,CLOS,1.0,1.0,31869.999999999996
1469,11233356,CLOS,1.0,1.0,1031.0
1470,11233792,CLOS,1.0,1.0,4723.0
1471,11234122,CLOS,1.0,1.0,4164.0
1472,11234436,CLOS,1.0+1.0+1.0+1.0+1.0+1.0+1.0+1.0,8.0,61202.0
1473,11234621,CLOS,1.0,1.0,67722.0
1474,11236060,CLOS,1.0,1.0,1503.0
1475,11237938,CLOS,1.0,1.0,1052.0
1476,11238754,CLOS,0.46,0.46,1499.0
1477,11238918,CLOS,0.65,0.65,968.0
1478,11238981,CLOS,0.65,0.65,3212.0
1479,11240047,CLOS,1.0,1.0,1947.0000000000002
1480,11241640,CLOS,1.0,1.0,23237.0
1481,11242076,CLOS,1.0,1.0,768.0
1482,11242082,CLOS,1.0,1.0,755.0
1483,11242144,CLOS,1.0,1.0,407.0
1484,11242177,CLOS,0.46,0.46,4328.0
1485,11242484,CLOS,0.65,0.65,36.0
1486,11242835,CLOS,1.0,1.0,21780.0
1487,11243395,CLOS,0.65,0.65,48.0
1488,11243610,CLOS,1.0,1.0,1400.0
1489,11243663,CLOS,1.0,1.0,679.0
1490,11243846,CLOS,1.0,1.0,7223.0
1491,11244012,CLOS,1.0,1.0,7176.0
1492,11244274,CLOS,1.0,1.0,667.0
1493,11244611,CLOS,1.0,1.0,6788.0
1494,11245219,CLOS,1.0,1.0,5596.0
1495,11245278,CLOS,1.0,1.0,5141.0
1496,11245626,CLOS,0.65,0.65,1384.0
1497,11246977,CLOS,1.0,1.0,4404.0
1498,11249350,CLOS,1.0,1.0,5874.0
1499,11249789,CLOS,1.0,1.0,890.0
1500,11250676,CLOS,1.0,1.0,424.0
1501,11251596,CLOS,1.0,1.0,3846.9999999999995
1502,11252062,CLOS,1.0,1.0,506.0
1503,11252125,CLOS,0.65,0.65,613.0
1504,11252133,CLOS,0.65,0.65,603.0
1505,11252136,CLOS,0.65,0.65,1772.0
1506,11252570,CLOS,0.81,0.81,44849.0
1507,11253964,CLOS,1.0,1.0,383.0
1508,11254965,CLOS,1.0,1.0,549.0
1509,11255083,CLOS,0.47,0.47,54.0
1510,11255237,CLOS,1.0,1.0,4948.0
1511,11255263,CLOS,1.0,1.0,622.0
1512,11256015,CLOS,1.0,1.0,7349.0
1513,11256171,CLOS,1.0,1.0,758.0
1514,11258025,CLOS,1.0,1.0,6563.0
1515,11258674,CLOS,1.0,1.0,539.0
1516,11258793,CLOS,1.0,1.0,2762.0
1517,11259274,CLOS,1.0,1.0,20931.0
1518,11259619,CLOS,1.0,1.0,331.0
1519,11260593,CLOS,1.0,1.0,3137.0
1520,11261196,CLOS,1.0,1.0,3302.0
1521,11263957,CLOS,1.0,1.0,9780.0
1522,11264895,CLOS,1.0,1.0,2057.0
1523,11264989,CLOS,1.0,1.0,3261.0
1524,11264989,CLOS,1.0,1.0,1963.0
1525,11265127,CLOS,1.0,1.0,2708.0
1526,11265236,CLOS,0.32,0.32,20489.0
1527,11265728,CLOS,1.0,1.0,56.0
1528,11268176,CLOS,1.0,1.0,4050.0
1529,11269262,CLOS,0.47,0.47,367.0
1530,11269709,CLOS,0.48,0.48,357.0
1531,11270915,CLOS,1.0,1.0,1144.0
1532,11272444,CLOS,0.32,0.32,2962.0
1533,11272483,CLOS,1.0,1.0,7480.0
1534,11272839,CLOS,1.0,1.0,864.0
1535,11276757,CLOS,0.32,0.32,10658.0
1536,11276758,CLOS,0.32,0.32,10597.0
1537,11276758,CLOS,0.32,0.32,10597.0
1538,11281894,CLOS,1.0,1.0,1557.0
1539,11282139,CLOS,1.0,1.0,65023.0
1540,11283214,CLOS,0.32,0.32,14587.0
1541,11283214,CLOS,0.32,0.32,16521.0
1542,11288620,CLOS,1.0,1.0,2970.0
1543,11288935,CLOS,1.0,1.0,1156.0
1544,11290753,CLOS,1.0,1.0,618.0
1545,11290804,CLOS,1.0,1.0,661.0
1546,11290853,CLOS,1.0,1.0,422.0
1547,11290907,CLOS,1.0,1.0,557.0
1548,11291071,CLOS,1.0,1.0,268.0
1549,11291121,CLOS,1.0,1.0,68.0
1550,11292401,CLOS,1.0,1.0,4044.0000000000005
1551,11294979,CLOS,1.0,1.0,53620.0
1552,11295703,CLOS,0.65,0.65,2543.0
1553,11295705,CLOS,0.65,0.65,2506.0
1554,11295817,CLOS,1.0,1.0,1678.0
1555,11295850,CLOS,0.65,0.65,497.0
1556,11295956,CLOS,0.65,0.65,2040.0
1557,11296077,CLOS,0.47,0.47,127.0
1558,11296145,CLOS,0.65,0.65,2100.0
1559,11297523,CLOS,0.65,0.65,51.0
1560,11297811,CLOS,1.0,1.0,129.0
1561,11298176,CLOS,1.0,1.0,14665.0
1562,11298875,CLOS,1.0,1.0,1236.0
1563,11299089,CLOS,1.0,1.0,1039.0
1564,11299712,CLOS,0.32,0.32,2563.0
1565,11299896,CLOS,0.32,0.32,512.0
1566,11300993,CLOS,0.65,0.65,1447.0
1567,11301086,CLOS,0.65,0.65,1414.0
1568,11301240,CLOS,0.65,0.65,1447.0
1569,11301682,CLOS,1.0,1.0,1804.0
1570,11301877,CLOS,0.65,0.65,44.0
1571,11302075,CLOS,1.0,1.0,1202.0
1572,11302151,CLOS,1.0,1.0,1837.0
1573,11303303,CLOS,1.0,1.0,825.0
1574,11303937,CLOS,0.65,0.65,1676.0
1575,11304159,CLOS,1.0,1.0,3143.0
1576,11304300,CLOS,1.0,1.0,653.0
1577,11304463,CLOS,1.0,1.0,29735.0
1578,11305557,CLOS,1.0,1.0,159.0
1579,11305559,CLOS,1.0,1.0,158.0
1580,11305743,CLOS,0.47,0.47,111.0
1581,11305795,CLOS,0.32,0.32,1829.0
1582,11305955,CLOS,0.46,0.46,14993.0
1583,11306260,CLOS,1.0,1.0,905.0
1584,11307692,CLOS,1.0,1.0,857.0
1585,11308020,CLOS,1.0,1.0,381.0
1586,11308024,CLOS,1.0,1.0,95.0
1587,11308788,CLOS,1.0,1.0,304.0
1588,11308789,CLOS,1.0,1.0,311.0
1589,11308789,CLOS,1.0,1.0,268.0
1590,11309611,CLOS,1.0,1.0,211.0
1591,11310041,CLOS,1.0,1.0,1783.0
1592,11310151,CLOS,0.65,0.65,2490.0
1593,11310354,CLOS,0.65,0.65,2127.0
1594,11310513,CLOS,0.65,0.65,3197.0
1595,11310674,CLOS,0.32,0.32,1509.0
1596,11310689,CLOS,0.32,0.32,362.0
1597,11310928,CLOS,0.32,0.32,23843.0
1598,11311054,CLOS,0.32,0.32,385.0
1599,11311657,CLOS,1.0,1.0,3833.0
1600,11312470,CLOS,1.0,1.0,3924.0000000000005
1601,11312471,CLOS,1.0,1.0,1142.0
1602,11312689,CLOS,0.32,0.32,5641.0
1603,11312702,CLOS,0.32,0.32,15578.0
1604,11312714,CLOS,1.0,1.0,3198.0
1605,11314353,CLOS,0.46,0.46,422.0
1606,11314975,CLOS,0.65,0.65,884.0
1607,11314980,CLOS,0.65,0.65,1238.0
1608,11315316,CLOS,1.0,1.0,91.0
1609,11315566,CLOS,1.0,1.0,1373.0
1610,11315648,CLOS,1.0,1.0,1483.0
1611,11316417,CLOS,1.0,1.0,75.0
1612,11318199,CLOS,1.0,1.0,43.0
1613,11319867,CLOS,1.0,1.0,1711.0
1614,11320289,CLOS,0.32,0.32,994.0
1615,11320658,CLOS,1.0,1.0,12851.0
1616,11320663,CLOS,1.0,1.0,3842.0
1617,11321214,CLOS,1.0,1.0,1002.0
1618,11321303,CLOS,0.65,0.65,84.0
1619,11322795,CLOS,1.0,1.0,1129.0
1620,11323711,CLOS,1.0,1.0,584.0
1621,11323712,CLOS,0.32,0.32,2536.0
1622,11324787,CLOS,1.0,1.0,1849.0
1623,11325996,CLOS,1.0,1.0,3773.0
1624,11327321,CLOS,1.0,1.0,1422.0
1625,11327553,CLOS,1.0,1.0,754.0
1626,11327808,CLOS,0.32,0.32,65758.0
1627,11327857,CLOS,1.0,1.0,4143.0
1628,11328029,CLOS,1.0,1.0,3792.0
1629,11328658,CLOS,0.32,0.32,1944.9999999999998
1630,11329249,CLOS,1.0,1.0,4595.0
1631,11329592,CLOS,1.0,1.0,536.0
1632,11330058,CLOS,1.0,1.0,2212.0
1633,11330571,CLOS,1.0,1.0,3627.0
1634,11331587,CLOS,0.47,0.47,273.0
1635,11332334,CLOS,0.47,0.47,93.0
1636,11332554,CLOS,0.47,0.47,884.0
1637,11333050,CLOS,1.0,1.0,4124.0
1638,11333556,CLOS,1.0,1.0,787.0
1639,11333598,CLOS,1.0,1.0,784.0
1640,11333794,CLOS,0.81,0.81,46608.0
1641,11334076,CLOS,0.32,0.32,962.0000000000001
1642,11334457,CLOS,1.0,1.0,1323.0
1643,11334738,CLOS,1.0,1.0,2060.0
1644,11334827,CLOS,1.0,1.0,845.0
1645,11334837,CLOS,1.0,1.0,1026.0
1646,11335337,CLOS,1.0,1.0,86.0
1647,11335740,CLOS,1.0,1.0,5198.0
1648,11335976,CLOS,1.0,1.0,317.0
1649,11336136,CLOS,1.0,1.0,4771.0
1650,11336858,CLOS,1.0,1.0,4080.0
1651,11337351,CLOS,1.0,1.0,4054.0
1652,11337449,CLOS,1.0,1.0,2313.0
1653,11338430,CLOS,0.47,0.47,218.0
1654,11339265,CLOS,1.0,1.0,1677.0
1655,11340048,CLOS,1.0,1.0,716.0
1656,11340203,CLOS,1.0,1.0,101.0
1657,11340782,CLOS,1.0,1.0,4033.0
1658,11342386,CLOS,1.0,1.0,866.0
1659,11342410,CLOS,1.0,1.0,978.0
1660,11342436,CLOS,1.0,1.0,1263.0
1661,11342458,CLOS,1.0,1.0,1207.0
1662,11342677,CLOS,1.0,1.0,2096.0
1663,11345074,CLOS,1.0,1.0,17536.0
1664,11345551,CLOS,1.0,1.0,2340.0
1665,11346208,CLOS,1.0,1.0,1296.0
1666,11346233,CLOS,1.0,1.0,187.0
1667,11346237,CLOS,1.0,1.0,78.0
1668,11346548,CLOS,1.0,1.0,852.0
1669,11346552,CLOS,1.0,1.0,1139.0
1670,11346580,CLOS,1.0,1.0,1096.0
1671,11346627,CLOS,1.0,1.0,821.0
1672,11346674,CLOS,1.0,1.0,814.0
1673,11346674,CLOS,1.0,1.0,956.0
1674,11346677,CLOS,1.0,1.0,658.0
1675,11346750,CLOS,1.0,1.0,605.0
1676,11347713,CLOS,0.46,0.46,539.0
1677,11347958,CLOS,0.46,0.46,364.0
1678,11348318,CLOS,1.0,1.0,1216.0
1679,11349386,CLOS,0.32,0.32,22864.0
1680,11350954,CLOS,1.0,1.0,11642.0
1681,11353053,CLOS,0.46,0.46,24300.0
1682,11355852,CLOS,0.32,0.32,25974.0
1683,11356078,CLOS,0.16,0.16,4440.0
1684,11358612,CLOS,0.47,0.47,760.0
1685,11358995,CLOS,1.0,1.0,660.0
1686,11359537,CLOS,1.0,1.0,52.0
1687,11362479,CLOS,1.0,1.0,1374.0
1688,11363194,CLOS,1.0,1.0,506.99999999999994
1689,11364551,CLOS,0.47,0.47,47.0
1690,11364553,CLOS,0.47,0.47,51.0
1691,11365118,CLOS,1.0,1.0,2035.9999999999998
1692,11365658,CLOS,1.0,1.0,1226.0
1693,11365697,CLOS,0.47,0.47,32.0
1694,11367081,CLOS,0.11,0.11,3100.0
1695,11368784,CLOS,1.0,1.0,709.0
1696,11368995,CLOS,0.47,0.47,3868.0
1697,11370418,CLOS,0.47,0.47,2548.0
1698,11374538,CLOS,1.0,1.0,17636.0
1699,11375073,CLOS,0.22,0.22,9264.0
1700,11375079,CLOS,0.32,0.32,8146.000000000001
1701,11375088,CLOS,0.32,0.32,8098.0
1702,11375513,CLOS,1.0,1.0,1333.0
1703,11375734,CLOS,1.0,1.0,176.0
1704,11375915,CLOS,0.46,0.46,2580.0
1705,11379213,CLOS,1.0,1.0,1098.0
1706,11379234,CLOS,1.0,1.0,2026.0
1707,11379234,CLOS,1.0,1.0,2601.0
1708,11379238,CLOS,0.23,0.23,915.0
1709,11379280,CLOS,1.0,1.0,1689.0
1710,11380685,CLOS,0.32,0.32,2529.0
1711,11380957,CLOS,0.46,0.46,1315.0
1712,11382577,CLOS,0.32,0.32,610.0
1713,11382810,CLOS,1.0,1.0,2524.0
1714,11383017,CLOS,1.0,1.0,2749.0
1715,11383105,CLOS,1.0,1.0,1715.0
1716,11383231,CLOS,0.22,0.22,1106.0
1717,11383655,CLOS,0.46,0.46,1736.0
1718,11383838,CLOS,1.0,1.0,305.0
1719,11383847,CLOS,0.32,0.32,491.99999999999994
1720,11383876,CLOS,1.0,1.0,92.0
